id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1UmZpd5navRsg2ukqCKJjc,Cuando Sera,78,176000,1,"['Mora', 'Lunay']","['0Q8NcsJwoCbZOHHW63su5S', '47MpMsUfWtgyIIBEFOr4FE']",2/5/2021,0.782,0.651,6,-4.604,0,0.0643,0.158,0,0.12,0.562,91.999,4
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,78,241307,0,['Bruce Springsteen'],['3eqjTLE0HfPfh78zjh6TqT'],6/4/1984,0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,4
4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),78,164010,0,"['JubÃ«l', 'NEIMY']","['4FcZfItjVIsfO9TynErl7X', '71Dhj822M1LGpuryPIV2KO']",6/22/2018,0.659,0.615,11,-5.865,0,0.0644,0.27,0,0.187,0.193,119.843,4
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,78,140012,0,"['Galantis', 'JVKE']","['4sTQVOfp9vEMCemLw50sbu', '164Uj4eKjl6zTBKfJLFKKK']",1/8/2021,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4
10Nmj3JCNoMeBQ87uw5j8k,Dani California,78,282160,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],5/9/2006,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,4
5jrdCoLpJSvHHorevXBATy,Dark Horse,78,215672,0,"['Katy Perry', 'Juicy J']","['6jJ0s89eD6GaHleKKya26X', '5gCRApTajqwbnHHPbr2Fpi']",10/18/2013,0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,4
7AUhck1sPy11OExQmDDx4P,De Vuelta Pa' La Vuelta,78,231593,0,"['Daddy Yankee', 'Marc Anthony']","['4VMYDCV2IEDYJArk749S6m', '4wLXwxDeWQ8mtUIRPxGiD6']",12/10/2020,0.665,0.94,5,-3.606,1,0.0553,0.434,0,0.0914,0.752,93.725,4
6NFyWDv5CjfwuzoCkw47Xf,Delicate,78,232253,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],11/10/2017,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4
0K3dGPXHVALEqW8EEQGc3T,DELITO,78,203137,0,['Nathy Peluso'],['3VHAySZQPlfGlNLslzXYpN'],10/2/2020,0.54,0.508,7,-7.868,0,0.29,0.522,1.13E-05,0.0755,0.653,82.606,4
4mCf3vQf7z0Yseo0RxAi3V,Desperado,78,186467,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],1/28/2016,0.685,0.61,0,-5.221,0,0.0439,0.323,0,0.102,0.323,94.384,3
0vf2eBw2inhl8y61cYQMv2,Devil Town,78,179955,0,['Cavetown'],['2hR4h1Cao2ueuI7Cx9c7V8'],11/9/2015,0.576,0.759,3,-8.165,1,0.0599,0.12,0,0.121,0.501,99.969,4
2VOomzT6VavJOGBeySqaMc,Disturbia,78,238627,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],6/2/2008,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,4
7gVwgc8b3XnO87TpmXXFA5,Diva (feat. Lil Tecca),78,172005,1,"['The Kid LAROI', 'Lil Tecca']","['2tIP7SsRs7vjIcLrU85W8J', '4Ga1P7PMIsmqEZqhYZQgDo']",1/31/2020,0.686,0.703,6,-6.141,0,0.0606,0.00728,0,0.0946,0.457,144.902,4
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,78,275440,0,"['Elton John', 'Kiki Dee']","['3PhoLpVuITZKcymswpck5b', '4vjGlQWexbru6aOUCLTVir']",10/24/1975,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87E-06,0.0604,0.777,131.459,4
06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,78,231400,1,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],6/9/2017,0.577,0.523,0,-5.538,0,0.0429,0.491,0,0.147,0.29,134.93,4
0KAiuUOrLTIkzkpfpn9jb9,Drive By,78,195973,0,['Train'],['3FUY2gzHeIiaesXtOAdB7A'],4/17/2012,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,4
61mWefnWQOLf90gepjOCb3,Duality,78,252613,0,['Slipknot'],['05fG473iIaoy82BF1aGhL8'],2004,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,4
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,78,206267,0,['Kansas'],['2hl0xAkS2AIRAu23TVMBG1'],1977,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,4
0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),78,167573,0,"['IU', 'SUGA']","['3HqSLMAZ3g3d5poNaI7GOU', '0ebNdVaOfp6N0oZ1guIxM8']",5/6/2020,0.676,0.869,1,-1.573,1,0.0423,0.115,0,0.132,0.594,120.029,4
4SJHHpKhcuXwDsCsPqshXj,El Efecto,78,217143,0,"['Rauw Alejandro', 'Chencho Corleone']","['1mcTU81TzQhprhouKaTkpq', '37230BxxYs9ksS7OkZw3IU']",3/15/2019,0.849,0.781,0,-4.635,0,0.159,0.406,0,0.0801,0.893,84.041,4
0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),78,196760,1,"['Post Malone', 'DaBaby']","['246dkjvS1zLTtiykXe5h60', '4r63FhuTkUYltbVAg5TQnk']",9/6/2019,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,4
6eVxH9Kyanzrw636zJRPcw,Errbody,78,210699,1,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],12/3/2020,0.887,0.606,2,-6.572,1,0.324,0.000407,0,0.151,0.272,139.995,4
0ytvsZOerGzUWfHXVT2Sgy,Eternal Youth,78,205766,0,['RÅ®DE'],['4CWpoyuE7e9NvBkUSTmJfq'],8/7/2017,0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,4
3UEnF6y5tyHVtMzldS3svp,Everything Black,78,228980,0,"['Unlike Pluto', 'Mike Taylor']","['4zjO8Jhi2pciJJzd8Q6rga', '30ejUciK31BCg0IVCbt1dW']",3/10/2017,0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,4
43PuMrRfbyyuz4QpZ3oAwN,Exchange,78,194613,1,['Bryson Tiller'],['2EMAnMvWE2eb56ToJVfCWs'],10/2/2015,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,4
2rRJrJEo19S2J82BDsQ3F7,Falling,78,159382,0,['Trevor Daniel'],['7uaIm6Pw7xplS8Dy06V6pT'],3/26/2020,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,4
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,78,135920,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],6/10/2016,0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,4
0Snbzbd74RLfL0i4nn1vU5,Favorito,78,211613,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],3/26/2020,0.611,0.851,9,-2.982,1,0.0598,0.229,0,0.232,0.823,178.032,4
4VZH6OfxPy1nNE7KbtVKyK,Fearless Pt. II,78,194182,0,"['Lost Sky', 'Chris Linton']","['157L8iTHgbdrKVxdQEXluh', '5Wpn7BDRJ8oq7CcF1EufWI']",12/23/2017,0.729,0.928,6,-4.279,1,0.0515,0.282,0.00147,0.12,0.322,109.996,4
6KigD0mlF4VGDYiSEzAyYw,Fight Back,78,200571,1,['NEFFEX'],['3z97WMRi731dCvKklIf2X6'],11/30/2018,0.716,0.946,1,-3.412,1,0.261,0.094,6.63E-05,0.0825,0.587,139.943,4
0ono6UCNVZ1XqOm6j78Blu,Filter,78,180221,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2/21/2020,0.781,0.762,10,-5.188,0,0.0626,0.0222,0,0.121,0.86,110.042,4
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,78,217289,0,"['Bruno Mars', 'Cardi B']","['0du5cEVh5yTK9QJze8zA0C', '4kYSro6naA4h99UJvo89HB']",12/20/2017,0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,4
15bnyEOUVRkwWlxR4F7xzF,Finesse Out The Gang Way (feat. Lil Baby),78,186283,1,"['Lil Durk', 'Lil Baby']","['3hcs9uc56yIGFCSy9leWe7', '5f7VJjfbwm532GiveGC0ZK']",1/29/2021,0.738,0.885,1,-4.159,0,0.126,0.213,0,0.098,0.49,100.508,3
1I8tHoNBFTuoJAlh4hfVVE,Firestone,78,271640,0,"['Kygo', 'Conrad Sewell']","['23fqKkggKUBHNkbKtXEls4', '1rw8ZTLnDHd74TWDDukjVi']",5/13/2016,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17E-05,0.0952,0.411,113.927,4
6ynErSDSlxqsxg0D3LJ8sK,Flamenco y Bachata,78,191333,0,['Daviles de Novelda'],['6E94QKXZv8BbO6QQJxcxLI'],2/14/2021,0.769,0.871,10,-4.717,1,0.0286,0.266,1.24E-06,0.111,0.97,135.032,4
31I3Rt1bPa2LrE74DdNizO,Flashing Lights,78,237507,1,"['Kanye West', 'Dwele']","['5K4W6rqBFWDnAN6FQUkS6x', '7u6LfVyYpEzMpHLL7jTyvU']",9/11/2007,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,4
6lruHh1jF7ezgbLv72xYmf,FML,78,223000,1,['Arizona Zervas'],['0vRvGUQVUjytro0xpb26bs'],6/3/2018,0.822,0.575,5,-5.95,1,0.0934,0.113,0,0.106,0.616,100.087,4
6m187iACTSAZDYMaV0klqj,Freio da Blazer,78,180000,0,['L7NNON'],['0JjPiLQNgAFaEkwoy56B1C'],2/5/2021,0.515,0.63,5,-7.691,0,0.168,0.274,0,0.1,0.367,121.98,4
09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely (with Anne-Marie)",78,198973,1,"['Lauv', 'Anne-Marie']","['5JZ7CnR6gTvEMKX4g70Amv', '1zNqDE7qDGCsyzJwohVaoX']",3/6/2020,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016,4
0akyEssGRVHstqCSWXusJL,Fuentes de Ortiz,78,207400,1,['Ed Maverick'],['3JSSjGYcIkgsrz7892CelT'],3/2/2018,0.83,0.159,1,-14.461,1,0.0383,0.946,2.02E-05,0.362,0.189,104.95,4
6jEZLz3YpnEBRpVkv35AmP,Gasolina,78,192600,0,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],7/13/2004,0.857,0.801,0,-6.499,1,0.0618,0.332,1.20E-06,0.0789,0.753,96.009,4
4xigPf2sigSPmuFH3qCelB,"Genius (feat. Sia, Diplo, and Labrinth)",78,213707,0,"['Sia', 'Diplo', 'Labrinth', 'LSD']","['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']",4/12/2019,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72E-05,0.117,0.561,158.657,4
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,78,271387,1,"['Kanye West', 'PARTYNEXTDOOR']","['5K4W6rqBFWDnAN6FQUkS6x', '2HPaUgqeutzr3jx5a9WyDV']",6/1/2018,0.573,0.545,7,-4.247,0,0.0288,0.0969,0,0.329,0.297,83.378,4
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),78,229184,0,"['Calvin Harris', ""Rag'n'Bone Man""]","['7CajNmpbOovFoOoasH2HaY', '4f9iBmdUOhQWeP7dcAn1pf']",1/11/2019,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,78,222374,1,"['Summer Walker', 'Drake']","['57LYzLEk2LcFghVwuWbcuS', '3TVXtAsR1Inumwj472S9r4']",10/19/2018,0.656,0.432,6,-9.481,0,0.217,0.443,0,0.132,0.0897,97.022,4
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),78,220454,1,"['Macklemore', 'Skylar Grey']","['3JhNCzhSMTxs9WLGJJxWOY', '4utLUGcTvOJFr6aqIJtYWV']",9/22/2017,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59E-05,0.112,0.356,139.994,4
1A8990rtwHQ417l3yADe5t,GNF (OKOKOK),78,116256,1,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],2/5/2021,0.753,0.659,8,-9.671,1,0.416,0.659,0,0.098,0.459,146.022,4
4PklAHGXT5ityno3IA8SKd,Go Stupid,78,165726,1,"['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It']","['6AgTAQt8XS6jRWi4sX7w49', '44IvvHRk2XF243QLA2VOa8', '0ErzCpIMyLcjPiwT4elrtZ', '0NWbwDZY1VkRqFafuQm6wk']",5/15/2020,0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,4
1kPpge9JDLpcj15qgrPbYX,Good Time,78,205933,0,"['Owl City', 'Carly Rae Jepsen']","['07QEuhtrNmmZ0zEcqE9SF6', '6sFIWsNpZYqfjUpaCgueju']",1/1/2012,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98E-06,0.371,0.682,126.05,4
0j8ppsOOawdPCJnSTcXgOy,GOSHA,78,120000,1,['$NOT'],['5IbEL2xjRtKsunfmsahLuO'],3/6/2020,0.847,0.448,0,-10.14,1,0.416,0.81,1.35E-05,0.325,0.488,79.975,4
4lLtanYk6tkMvooU0tWzG8,Grenade,78,223253,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],10/5/2010,0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443,4
2tJulUYLDKOg9XrtVkMgcJ,Grenade,78,223253,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],10/5/2010,0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443,4
5NeBu4oKweDXIjhvYqtbLo,Hackearam-Me,78,209250,0,"['Tierry', 'MarÃ­lia MendonÃ§a']","['4FUMTycjZlEY6ZxMgqNjC8', '1yR65psqiazQpeM79CcGh8']",11/12/2020,0.479,0.683,2,-3.705,0,0.0545,0.38,0,0.576,0.557,129.558,4
4JehYebiI9JE8sR8MisGVb,Halo,78,261640,0,['BeyoncÃ©'],['6vWDO969PvNqNYHIOW5v0m'],11/17/2008,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4
5icOoE6VgqFKohjWWNp0Ac,Here With Me,78,156347,0,"['Marshmello', 'CHVRCHES']","['64KEffDW9EtZ1y2vBYgq8T', '3CjlHNtplJyTf9npxaPl5w']",3/8/2019,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,4
550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylorâ€™s Version),78,254255,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],4/9/2021,0.788,0.571,6,-6.135,1,0.0296,0.106,0,0.0934,0.797,115.99,4
4OoYfejHABzYe2mG8p5s8b,Higher (feat. iann dior),78,203953,0,"['Clean Bandit', 'iann dior']","['6MDME20pz9RveH9rEXvrOM', '6ASri4ePR7RlsvIQgWPJpS']",1/29/2021,0.716,0.736,1,-5.18,0,0.0363,0.336,1.40E-05,0.137,0.542,104.018,4
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,78,235547,0,['TOTO'],['0PFtn5NtBbbUNbU9EAmIWF'],10/10/1978,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
2qPSa6HXjzwa9sLhNGpA1T,Home,78,195359,0,['Edith Whiskers'],['15K8w0bfYieOr55vhSMgJN'],10/16/2020,0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,4
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,78,194561,1,['Bobby Shmurda'],['34Y0ldeyUv7jBvukWOGASO'],7/25/2014,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,4
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,78,267067,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],5/6/2016,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,78,212640,0,"['Calvin Harris', 'Disciples']","['7CajNmpbOovFoOoasH2HaY', '5EehXjjMktLuJmbRsM7YfB']",7/17/2015,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
6bvZRLLkBKkmgpBJTTj3QK,How You Like That,78,180956,0,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],10/2/2020,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018,4
58zsLZPvfflaiIbNWoA22O,Human,78,200187,0,"[""Rag'n'Bone Man""]",['4f9iBmdUOhQWeP7dcAn1pf'],2/10/2017,0.602,0.707,9,-4.097,1,0.302,0.393,0,0.165,0.554,75.087,4
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,78,197933,1,"['Mike Posner', 'Seeb']","['2KsP6tYLJlTBvSUxnwlVWa', '5iNrZmtVMtYev5M9yoWpEq']",5/6/2016,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,4
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,78,271093,0,['Whitney Houston'],['6XpaIBNiVzIetEPCWDvAFP'],11/17/1992,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62E-06,0.0839,0.11,67.531,4
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,78,195519,0,['Bebe Rexha'],['64M6ah0SkkRsnPGtGiRAbb'],6/22/2018,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,4
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,78,146250,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1970,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,78,211360,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],5/25/2018,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,4
4S4Mfvv03M1cHgIOJcbUCL,In My Room,78,133680,1,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],11/2/2019,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,4
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,78,336453,0,['Phil Collins'],['4lxfqrEsLX6N1N4OCSkILp'],1/1/1981,0.446,0.239,0,-13.945,1,0.0316,0.551,4.10E-06,0.0697,0.298,189.507,4
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),78,186022,1,"['Witt Lowry', 'Ava Max']","['5ghnxpW47ojtLHHyTLdxdY', '4npEfmQ6YuiwW1GpUmaq3F']",6/8/2018,0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,4
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",78,258787,0,['Roxette'],['2SHhfs4BiDxGQ3oxqf0UHY'],5/20/1990,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49E-05,0.256,0.722,80.609,4
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,78,227600,0,"['Shaggy', 'Rik Rok']","['5EvFsr3kj42KNv97ZEnqij', '67wCYxOq4A1ohAs7jWYaOJ']",8/8/2000,0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.313,0.654,94.759,4
5KbTBSGUvgDg75gIVhUaAW,Jealous,78,122339,0,['Eyedress'],['3XxNRirzbjfLdDli06zMaB'],8/7/2020,0.474,0.91,9,-10.431,0,0.0462,0.00498,0.859,0.476,0.745,93.01,4
4JLBDUYSaOMPYND0iWeSWQ,Jenny (I Wanna Ruin Our Friendship),78,215280,0,['Studio Killers'],['7avo0PmlW8O1YLEt9DnWQT'],12/4/2020,0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928,4
0k664IuFwVP557Gnx7RhIl,Juice,78,195145,1,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],4/19/2019,0.767,0.889,7,-2.988,1,0.0963,0.00611,0,0.402,0.843,119.93,4
6hvczQ05jc1yGlp9zhb95V,Kill This Love,78,191050,0,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],4/5/2019,0.763,0.835,2,-5.234,0,0.191,0.323,0.00221,0.225,0.645,131.875,4
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,78,298773,0,"['Fugees', 'Ms. Lauryn Hill']","['2WKdxPFRD7IqZvlIAvhMgY', '2Mu5NfyYm8n5iTomuKAEHl']",2/13/1996,0.765,0.29,4,-17.117,0,0.139,0.0279,0,0.571,0.506,92.409,4
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,78,193387,1,"['Soulja Boy', 'Sammie']","['6GMYJwaziB4ekv1Y6wCDWS', '4p07QU02SrLsaORo25h2Lg']",1/1/2008,0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.0677,0.795,149.998,4
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,78,336000,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],9/18/1991,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4
0vtYnEw1eJwW26BrBnOAYJ,La Casita,78,217600,0,['Banda MS de Sergio LizÃ¡rraga'],['2C6i0I5RiGzDKN9IAF8reh'],8/14/2020,0.832,0.525,10,-6.806,1,0.0412,0.277,1.77E-05,0.142,0.967,112.479,3
6t94PGXYAuo9GbJEnMpPcW,La Forma en Que Me Miras,78,307435,0,"['Super Yei', 'Sammy', 'Myke Towers', 'Lenny TavÃ¡rez', 'Rafa PabÃ¶n']","['6HqgxkTt9KGyt27zYrwVan', '71FfEgML4GAokNHmW1GKPF', '7iK8PXO48WeuP03g8YR51W', '1pQWsZQehhS4wavwh7Fnxd', '11YLRSsZA3YVuQQtHXKTlz']",8/4/2018,0.656,0.662,1,-1.387,1,0.191,0.149,8.00E-06,0.16,0.573,189.983,4
2dy3TKVDEbIeWxeIb8JWqZ,La Mejor VersiÃ³n de Mi - Remix,78,229333,0,"['Natti Natasha', 'Romeo Santos']","['1GDbiv3spRmZ1XdM1jQbT7', '5lwmRuXgjX8xIwlnauTZIP']",10/4/2019,0.735,0.712,11,-5.119,0,0.0326,0.732,0,0.302,0.894,131.938,4
2uyQXAGGwHuQVsu04OTVsB,lady,78,156805,0,['sangiovanni'],['7dL0nOHwnSAsNAwpkPSGWP'],1/20/2021,0.755,0.732,0,-5.937,1,0.0676,0.107,0,0.124,0.606,118.088,4
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),78,215381,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],12/7/2019,0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,4
7kQkmyoHCEqwe7QwDbkSXM,Let's Fall in Love for the Night,78,190348,1,['FINNEAS'],['37M5pPGs6V1fchFJSgCguX'],10/19/2018,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.921,4
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,78,199907,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],10/31/2011,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4
2sX7lJXsOYGP1Us6CqM9t1,Little Bit of Love,78,226268,0,['Tom Grennan'],['5SHxzwjek1Pipl1Yk11UHv'],1/8/2021,0.689,0.706,1,-4.48,0,0.0312,0.0833,0,0.105,0.623,106.52,4
2ZEq4HT450Ye9IFGPTl9qV,Lonely,78,190955,0,['Joel Corry'],['6DgP9otnZw5z6daOntINxp'],1/24/2020,0.697,0.921,5,-4.283,1,0.0424,0.0946,1.90E-05,0.159,0.722,123.988,4
2MZrOmrVxRmmOoFW6dhenG,LOST,78,234852,0,"['NF', 'Hopsin']","['6fOMl44jA4Sp5b9PpYCkzz', '7EWU4FhUJM1sZQgQKdENeT']",3/11/2021,0.637,0.912,5,-3.123,1,0.308,0.352,0,0.0657,0.451,116.919,4
7kRKlFCFLAUwt43HWtauhX,LOST IN PARADISE,78,327967,0,"['ALI', 'AKLO']","['2Qqrew4ZcEwf9NY7UqWGfU', '5fNuYnFYyzsrVRtDcKPnxb']",10/10/2020,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07E-06,0.0629,0.728,121.994,4
1D4PL9B8gOg78jiHg3FvBb,Love Story,78,236267,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],11/11/2008,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,4
5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,78,155720,1,"['Rex Orange County', 'Benny Sings']","['7pbDxGE6nQSZVfiFdq9lOL', '4gHcu2JoaXJ0mV4aNPCd7N']",10/11/2017,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,4
1rIKgCH4H52lrvDcz50hS8,Lush Life,78,201122,0,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],3/17/2017,0.694,0.712,7,-3.923,0,0.046,0.133,0,0.211,0.799,98.022,4
6RV9pRLIQiXm3qTGeyQluf,Machu Picchu,78,179005,0,"['Camilo', 'Evaluna Montaner']","['28gNT5KBp7IjEOQoevXf9N', '52qzWdNUp6ebjcNsvgZSiC']",3/4/2021,0.788,0.789,0,-2.39,1,0.124,0.397,0,0.226,0.867,167.897,4
19OXtYzrJyCrQvTbfukt4H,Madrid (feat. Myke Towers),78,198570,1,"['Maluma', 'Myke Towers']","['1r4hJ1h58CWwUQe3MxPuau', '7iK8PXO48WeuP03g8YR51W']",8/21/2020,0.764,0.741,9,-3.617,1,0.101,0.239,0,0.107,0.802,170.081,4
0TUW9faHNaBmi89wsYGp9y,Mamichula - con Nicki Nicole,78,219202,0,"['Trueno', 'Nicki Nicole', 'Bizarrap', 'Taiu', 'TATOOL']","['2x7PC78TmgqpEIjaGAZ0Oz', '2UZIAOlrnyZmyzt1nuXr9y', '716NhGYqD1jl2wI1Qkgq36', '5szJHKg5xeUlQ9pTqzdpic', '0shHIQr8VamXbzM66kwGQo']",7/23/2020,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22E-06,0.134,0.346,91.985,4
2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,78,312293,0,['Miki Matsubara'],['4hUmsYcvD8C5zuVSP93jb1'],2008,0.658,0.747,5,-6.615,1,0.0431,0.176,8.49E-06,0.0789,0.792,108.259,4
